scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
low,1026,3226,29,29,12,1,1,74.584,72.923,2,1.6211,unknown,regular,75,33,63,72,71,69,65,72,86,70,94,81,95,84,77,74,68,83,87,62,66,93,75,64,37,80
medium,1027,3226,28,28,26,6,5,83.113,81.308,1,3.611,unknown,regular,83,54,75,80,81,79,75,81,91,80,97,88,98,91,85,83,77,90,93,74,77,97,83,75,40,87
great,1028,3226,29,29,35,15,15,74.991,73.423,1,1.7605,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,40,81
starter,1029,3226,27,27,34,2,4,77.95,76.0,9,2.8456,unknown,regular,76,35,70,78,77,75,65,78,90,71,95,87,96,89,79,80,69,85,89,63,72,95,76,65,35,86
bench,1030,3226,28,28,8,0,0,74.838,73.231,1,1.6185,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,84,77,74,68,83,88,62,66,93,75,64,39,80
zero,1031,3226,27,27,0,0,0,69.085,67.577,1,0.2634,unknown,regular,70,28,57,66,65,63,59,66,80,65,88,76,89,79,72,69,62,78,82,57,60,87,70,59,35,75
low,1032,3226,28,28,12,1,1,70.86,69.346,1,0.4904,unknown,regular,71,30,59,68,68,65,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,37,76
medium,1033,3226,28,28,26,6,5,80.832,79.077,3,3.4548,unknown,sharpie,82,46,62,69,71,69,75,80,91,79,96,88,97,90,89,90,85,93,93,71,66,96,82,73,36,87
great,1034,3226,28,28,35,15,15,79.653,77.846,9,2.5523,unknown,regular,81,35,71,76,78,76,72,78,90,77,95,87,96,89,79,80,69,85,93,70,73,95,82,72,39,86
starter,1035,3226,29,29,34,2,4,76.888,75.038,6,2.5799,unknown,regular,76,34,70,76,77,74,65,78,90,71,94,82,95,85,79,80,69,85,89,63,66,95,76,65,36,81
bench,1036,3226,28,28,8,0,0,71.471,70.0,0,0.3485,unknown,regular,71,29,60,67,68,66,62,69,83,68,91,79,92,82,74,71,64,79,84,58,63,90,72,61,39,78
zero,1037,3226,27,27,0,0,0,70.058,68.5,2,0.4433,unknown,regular,70,29,58,66,67,65,60,67,81,66,89,77,90,80,73,71,63,79,83,57,61,89,70,59,35,76
low,1038,3226,29,29,12,1,1,71.274,69.846,0,0.4632,unknown,regular,72,30,59,68,68,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,39,77
medium,1039,3226,29,29,26,6,5,70.813,69.269,3,0.5493,unknown,regular,70,29,59,68,68,66,61,68,82,67,91,78,91,80,73,72,63,79,83,57,63,90,70,59,37,77
great,1040,3226,29,29,35,15,15,74.855,73.115,2,1.7868,unknown,regular,75,33,63,72,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,35,81
starter,1041,3226,28,28,34,2,4,75.325,73.654,2,1.9825,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,85,78,80,68,84,88,62,66,93,75,65,38,81
bench,1042,3226,27,27,8,0,0,75.124,73.615,1,1.1969,unknown,regular,76,34,63,73,71,69,65,72,86,71,94,82,95,85,79,74,68,84,88,63,66,93,76,65,41,81
zero,1043,3226,28,28,0,0,0,72.642,71.154,0,0.6502,unknown,regular,73,32,61,69,69,67,62,70,84,68,92,79,93,82,76,72,66,82,86,60,64,91,73,62,39,78
low,1044,3226,29,29,12,1,1,67.793,66.385,0,-0.4777,decliner,regular,67,24,57,63,65,63,59,66,80,65,88,76,89,78,69,68,59,74,79,54,60,87,67,57,38,74
medium,1045,3226,27,27,26,6,5,74.893,73.5,0,0.8586,unknown,sharpie,75,33,59,67,68,66,65,72,86,71,94,82,95,85,83,80,74,88,88,62,63,93,75,64,42,81
great,1046,3226,28,28,35,15,15,76.111,74.192,4,1.8918,unknown,genetic_freak,75,33,73,79,79,78,65,72,86,71,94,82,95,85,74,71,64,80,88,62,75,93,75,64,35,81
starter,1047,3226,27,27,34,2,4,70.395,68.885,2,0.4289,unknown,regular,71,30,58,67,67,64,60,67,81,66,89,77,90,80,74,71,64,80,84,58,61,89,71,60,36,76
bench,1048,3226,29,29,8,0,0,74.238,72.731,2,1.2978,unknown,regular,74,33,62,74,71,69,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,41,80
zero,1049,3226,28,28,0,0,0,73.698,72.115,0,1.1004,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,81,94,84,76,74,67,82,86,61,65,92,74,63,38,80
low,1050,3226,28,28,12,1,1,74.151,72.615,1,1.2636,unknown,regular,74,33,62,73,71,69,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,40,80
medium,1051,3226,28,28,26,6,5,82.773,80.962,1,3.3858,unknown,regular,82,46,76,81,81,80,74,82,91,79,97,88,98,90,85,84,77,90,93,72,78,96,83,74,41,87
great,1052,3226,29,29,35,15,15,75.557,74.038,0,2.1369,unknown,regular,76,34,63,76,71,69,65,72,86,71,94,82,95,85,78,80,68,85,89,63,66,93,76,65,42,81
starter,1053,3226,28,28,34,2,4,73.791,72.115,3,1.2567,unknown,regular,74,32,62,70,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,93,74,63,36,80
bench,1054,3226,28,28,8,0,0,69.788,68.308,0,0.2422,unknown,regular,69,26,59,66,67,65,60,68,82,66,90,77,91,80,71,70,62,77,82,56,62,89,69,58,38,76
zero,1055,3226,27,27,0,0,0,72.803,71.308,0,0.4245,unknown,regular,73,31,61,68,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,63,39,79
low,1056,3226,29,29,12,1,1,74.176,72.769,0,1.1234,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,1057,3226,28,28,26,6,5,73.546,71.846,20,1.1637,unknown,regular,74,31,62,69,70,68,64,71,85,70,93,81,94,83,76,74,66,82,86,61,65,92,74,63,35,79
great,1058,3226,29,29,35,15,15,74.945,73.308,2,1.9645,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,38,81
starter,1059,3226,28,28,34,2,4,73.307,71.769,2,1.0035,regular,regular,73,32,62,69,70,68,63,71,85,69,93,80,94,83,76,74,66,82,86,60,65,92,73,62,39,79
bench,1060,3226,28,28,8,0,0,67.686,66.269,0,-0.5514,decliner,regular,68,26,56,62,64,62,58,65,79,64,87,75,88,78,70,67,61,76,80,55,59,86,69,58,36,74
zero,1061,3226,28,28,0,0,0,72.756,71.346,0,0.3269,unknown,regular,73,30,61,69,70,67,63,70,84,69,92,80,93,83,75,73,65,81,85,60,64,92,73,62,42,79
low,1062,3226,29,29,12,1,1,70.176,68.692,0,0.0,early_peak,regular,71,30,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,88,71,60,36,76
medium,1063,3226,27,27,26,6,5,84.753,82.923,1,3.6176,unknown,regular,85,56,77,82,82,81,78,83,93,82,98,90,98,92,86,85,79,91,94,76,79,97,85,77,41,89
great,1064,3226,28,28,35,15,15,76.893,75.192,2,2.2625,unknown,regular,76,34,63,76,77,75,65,78,90,71,95,82,95,85,79,80,69,84,89,63,73,94,76,65,40,81
starter,1065,3226,29,29,34,2,4,74.176,72.769,0,1.0262,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
bench,1066,3226,27,27,8,0,0,70.771,69.231,1,0.4854,unknown,regular,71,30,59,67,68,65,60,68,82,66,90,77,91,80,74,71,64,80,84,58,62,90,71,60,36,76
zero,1067,3226,29,29,0,0,0,67.365,65.923,1,0.2364,unknown,regular,68,26,55,66,64,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,35,73
low,1068,3226,27,27,12,1,1,74.782,73.115,2,1.6325,unknown,regular,75,33,63,72,71,69,65,72,86,71,94,82,95,85,77,74,68,83,88,62,66,93,75,64,37,81
medium,1069,3226,28,28,26,6,5,75.363,73.692,2,2.121,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,85,78,80,68,84,88,63,66,93,75,65,38,81
great,1070,3226,27,27,35,15,15,79.206,77.269,14,2.8828,unknown,jokester,76,35,70,77,77,75,72,78,90,77,95,87,96,89,79,81,69,85,89,69,73,95,82,71,36,86
starter,1071,3226,28,28,34,2,4,75.163,73.423,4,1.9204,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,62,66,93,75,64,36,81
bench,1072,3226,29,29,8,0,0,73.626,71.962,3,1.1536,unknown,regular,74,31,62,69,70,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,36,80
zero,1073,3226,28,28,0,0,0,69.317,68.038,4,0.1706,unknown,sharpie,68,25,53,59,61,59,60,68,81,65,90,76,90,79,80,75,70,86,81,56,56,89,69,59,39,75
low,1074,3226,28,28,12,1,1,72.836,71.385,0,0.4343,unknown,regular,73,30,62,68,70,67,63,71,84,69,92,80,93,83,75,73,65,81,85,60,65,92,73,62,41,79
medium,1075,3226,27,27,26,6,5,71.231,69.731,1,0.4236,unknown,regular,72,30,59,68,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,37,77
great,1076,3226,28,28,35,15,15,81.453,79.654,13,3.348,unknown,regular,82,45,71,79,79,77,73,79,91,78,96,87,96,90,85,82,76,90,93,71,74,96,82,73,39,87
starter,1077,3226,29,29,34,2,4,80.561,78.654,4,3.773,unknown,regular,76,35,73,79,80,78,74,80,91,79,96,88,96,90,79,82,69,85,89,72,75,96,83,74,39,87
bench,1078,3226,28,28,8,0,0,74.654,73.154,1,1.3234,unknown,regular,75,34,63,74,71,69,64,72,86,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
zero,1079,3226,29,29,0,0,0,74.042,72.577,0,1.1416,unknown,sharpie,74,32,59,65,67,65,64,71,85,70,93,81,94,84,83,80,74,89,86,61,62,92,74,63,39,80
low,1080,3226,29,29,12,1,1,74.302,72.577,10,1.459,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,94,84,77,74,67,83,87,62,66,93,75,64,35,80
medium,1081,3226,28,28,26,6,5,74.625,72.923,4,1.659,unknown,regular,75,33,63,72,71,69,65,72,86,70,94,82,95,84,77,74,68,83,87,62,66,93,75,64,36,80
great,1082,3226,29,29,35,15,15,75.358,73.654,4,2.3328,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,63,66,93,76,65,37,81
starter,1083,3226,27,27,34,2,4,73.26,71.769,0,0.5073,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,60,65,92,74,63,40,79
bench,1084,3226,29,29,8,0,0,70.983,69.577,0,0.2701,unknown,regular,70,27,60,67,68,66,61,69,83,67,91,78,92,81,73,72,63,78,83,58,63,90,71,60,41,77
zero,1085,3226,29,29,0,0,0,73.597,72.154,0,0.8641,unknown,regular,74,33,62,69,70,68,63,71,85,69,93,80,94,83,77,73,67,83,87,61,65,92,74,63,41,79
low,1086,3226,27,27,12,1,1,73.583,72.0,1,1.1178,unknown,regular,73,32,62,69,70,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,38,79
medium,1087,3226,27,27,26,6,5,83.068,81.115,1,3.9254,unknown,regular,83,55,75,80,81,79,76,82,91,79,97,88,97,90,85,83,77,90,93,73,77,96,83,75,36,88
great,1088,3226,28,28,35,15,15,73.221,71.769,1,0.6793,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,40,79
starter,1089,3226,28,28,34,2,4,80.758,78.962,5,2.909,unknown,regular,82,35,73,77,78,77,74,79,91,78,96,87,97,90,84,81,76,85,93,70,75,95,82,72,40,86
bench,1090,3226,28,28,8,0,0,74.601,73.0,2,1.5311,unknown,regular,74,33,63,74,71,69,65,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,39,80
zero,1091,3226,29,29,0,0,0,71.134,69.577,1,0.5926,unknown,regular,70,29,60,68,68,66,61,69,83,67,91,78,92,81,73,72,63,79,83,58,63,90,71,60,37,77
low,1092,3226,29,29,12,1,1,74.176,72.769,0,1.0392,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,1093,3226,27,27,26,6,5,72.087,70.5,25,2.0486,late_bloomer,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,35,78
great,1094,3226,29,29,35,15,15,77.803,75.923,9,3.1283,unknown,regular,76,35,71,77,78,76,66,79,91,71,96,82,96,85,79,81,69,85,89,63,74,96,76,65,37,81
starter,1095,3226,29,29,34,2,4,73.505,72.0,2,1.0864,unknown,regular,73,32,62,69,70,68,64,71,85,70,93,80,94,84,76,74,66,82,86,60,65,92,74,63,40,79
bench,1096,3226,29,29,8,0,0,70.112,68.731,0,0.2326,unknown,regular,69,27,59,67,68,65,60,68,82,66,90,77,91,80,72,72,62,77,81,57,62,89,70,59,41,76
zero,1097,3226,29,29,0,0,0,73.298,71.885,0,0.4351,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,61,65,92,74,63,42,79
low,1098,3226,28,28,12,1,1,74.796,73.154,3,1.6458,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,85,77,74,68,83,87,62,66,93,75,64,38,80
medium,1099,3226,29,29,26,6,5,65.537,64.231,-21,-1.0057,decliner,regular,66,27,53,63,61,59,56,62,76,61,84,72,85,75,69,65,59,75,79,55,56,83,66,56,36,71
great,1100,3226,28,28,35,15,15,82.579,80.808,1,3.5495,unknown,regular,83,46,74,79,80,79,76,81,91,80,96,88,97,90,85,83,77,90,93,74,77,96,83,75,41,87
zero,1101,3226,30,30,0,0,0,73.221,71.808,0,0.0,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,41,79
low,1102,3226,30,30,12,1,1,68.578,67.115,0,0.0,unknown,regular,69,27,56,67,66,63,58,65,79,64,87,75,88,78,72,70,62,78,82,56,59,87,69,58,36,74
medium,1103,3226,30,30,26,6,5,74.985,73.231,0,0.0,unknown,regular,75,33,63,72,71,69,65,72,86,71,94,82,95,85,78,77,68,84,88,62,66,93,75,64,35,81
great,1104,3226,28,28,35,15,15,75.247,73.5,4,2.1022,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,62,66,93,75,65,36,81
starter,1105,3226,28,28,34,2,4,73.306,71.808,0,0.7987,unknown,regular,74,33,61,69,70,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,92,74,63,39,79
bench,1106,3226,30,30,8,0,0,73.202,71.615,0,0.0,unknown,regular,73,31,62,69,70,68,63,71,85,69,93,80,94,83,75,74,66,81,85,60,65,92,73,63,38,79
zero,1107,3226,28,28,0,0,0,72.524,70.885,0,0.7995,unknown,regular,72,30,61,69,70,67,63,70,84,69,92,79,93,82,75,73,65,80,85,59,64,92,73,62,36,78
low,1108,3226,29,29,12,1,1,74.915,73.346,1,1.6614,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,74,68,83,88,62,66,93,75,64,40,80
medium,1109,3226,30,30,26,6,5,74.945,73.462,0,0.0,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,84,78,74,68,84,88,62,66,93,75,64,42,80
great,1110,3226,28,28,35,15,15,79.41,77.615,3,2.2795,unknown,regular,76,35,71,77,78,76,72,78,90,77,96,87,97,89,79,80,69,85,89,70,73,95,81,72,40,86
starter,1111,3226,30,30,34,2,4,72.924,71.423,0,0.0,unknown,sharpie,73,30,57,63,65,63,63,71,85,69,93,80,93,83,82,79,72,88,85,60,60,92,73,62,37,79
bench,1112,3226,30,30,8,0,0,74.469,72.731,0,0.0,unknown,regular,74,33,63,72,71,69,64,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,35,80
zero,1113,3226,28,28,0,0,0,70.155,68.692,0,0.1894,unknown,regular,69,26,59,67,68,66,60,68,82,66,90,77,91,80,72,71,62,77,82,57,62,90,70,59,39,76
low,1114,3226,29,29,12,1,1,73.84,72.269,1,1.1972,unknown,regular,74,32,62,72,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,39,80
medium,1115,3226,29,29,26,6,5,72.583,71.115,0,0.4474,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,75,72,65,81,85,60,64,91,73,62,40,79
great,1116,3226,28,28,35,15,15,73.006,71.346,1,0.9671,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,65,81,85,60,65,92,73,62,36,79
starter,1117,3226,29,29,34,2,4,75.123,73.615,0,1.863,unknown,sharpie,75,33,60,66,68,66,65,72,86,71,94,82,95,85,84,82,76,89,88,62,63,93,75,64,39,81
bench,1118,3226,28,28,8,0,0,74.17,72.692,0,1.0385,unknown,sharpie,74,33,60,67,68,66,63,71,85,69,93,80,94,83,83,80,74,89,87,61,63,92,74,63,39,79
zero,1119,3226,28,28,0,0,0,72.352,70.885,0,0.3116,unknown,regular,72,30,61,68,69,67,63,70,84,68,92,79,93,82,75,73,65,81,85,59,64,91,72,62,40,78
low,1120,3226,29,29,12,1,1,76.664,75.077,0,1.7632,unknown,regular,76,35,69,75,77,69,65,77,86,71,95,82,96,85,79,79,69,85,89,63,72,94,76,65,42,81
medium,1121,3226,28,28,26,6,5,84.336,82.577,1,3.6853,unknown,regular,85,57,76,81,82,80,77,82,92,82,98,89,98,92,86,84,79,90,94,75,78,97,85,77,42,89
great,1122,3226,30,30,35,15,15,77.637,75.923,0,0.0,unknown,regular,76,35,71,77,78,77,65,79,90,71,95,82,96,85,79,81,69,85,89,63,73,95,76,65,41,81
starter,1123,3226,28,28,34,2,4,78.855,77.0,7,2.3146,unknown,regular,76,34,70,76,77,76,72,78,90,77,95,87,96,89,79,80,69,85,89,63,73,94,81,72,38,86
bench,1124,3226,29,29,8,0,0,73.497,72.038,0,0.5473,regular,regular,74,31,62,68,70,68,64,71,85,70,93,81,94,83,76,73,66,82,86,61,65,92,74,63,41,80
zero,1125,3226,29,29,0,0,0,74.119,72.423,1,1.285,unknown,regular,74,32,62,74,71,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
low,1126,3226,30,30,12,1,1,74.584,72.923,0,0.0,unknown,regular,75,33,63,72,71,69,65,72,86,70,94,81,95,84,77,74,68,83,87,62,66,93,75,64,37,80
medium,1127,3226,29,29,26,6,5,83.148,81.346,1,3.7742,unknown,regular,83,55,75,80,81,79,75,81,91,80,97,88,98,91,85,83,77,90,93,74,77,97,83,75,40,87
great,1128,3226,30,30,35,15,15,74.991,73.423,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,40,81
starter,1129,3226,28,28,34,2,4,78.285,76.308,8,2.93,unknown,regular,76,35,71,78,78,76,65,79,91,71,95,87,96,90,79,81,69,85,89,63,73,95,76,65,35,86
bench,1130,3226,29,29,8,0,0,74.838,73.231,0,1.6145,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,84,77,74,68,83,88,62,66,93,75,64,39,80
zero,1131,3226,28,28,0,0,0,69.085,67.577,0,0.2634,unknown,regular,70,28,57,66,65,63,59,66,80,65,88,76,89,79,72,69,62,78,82,57,60,87,70,59,35,75
low,1132,3226,29,29,12,1,1,70.86,69.346,0,0.5013,unknown,regular,71,30,59,68,68,65,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,37,76
medium,1133,3226,29,29,26,6,5,81.019,79.269,5,3.6898,unknown,sharpie,83,47,62,69,71,69,75,80,91,79,96,88,97,90,89,90,85,93,93,72,66,96,83,74,36,87
great,1134,3226,29,29,35,15,15,80.103,78.269,11,2.8916,unknown,regular,82,35,71,77,78,77,73,79,90,78,95,87,96,90,79,81,69,85,93,71,74,95,82,73,39,86
starter,1135,3226,30,30,34,2,4,76.888,75.038,0,0.0,unknown,regular,76,34,70,76,77,74,65,78,90,71,94,82,95,85,79,80,69,85,89,63,66,95,76,65,36,81
bench,1136,3226,29,29,8,0,0,71.471,70.0,0,0.348,unknown,regular,71,29,60,67,68,66,62,69,83,68,91,79,92,82,74,71,64,79,84,58,63,90,72,61,39,78
zero,1137,3226,28,28,0,0,0,70.103,68.538,1,0.4433,unknown,regular,70,29,58,67,67,65,60,67,81,66,89,77,90,80,73,71,63,79,83,57,61,89,70,59,35,76
low,1138,3226,30,30,12,1,1,71.274,69.846,0,0.0,unknown,regular,72,30,59,68,68,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,39,77
medium,1139,3226,30,30,26,6,5,70.813,69.269,0,0.0,unknown,regular,70,29,59,68,68,66,61,68,82,67,91,78,91,80,73,72,63,79,83,57,63,90,70,59,37,77
great,1140,3226,30,30,35,15,15,74.855,73.115,0,0.0,unknown,regular,75,33,63,72,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,35,81
starter,1141,3226,29,29,34,2,4,75.325,73.654,0,1.9786,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,85,78,80,68,84,88,62,66,93,75,65,38,81
bench,1142,3226,28,28,8,0,0,75.169,73.654,1,1.1942,unknown,regular,76,34,63,74,71,69,65,72,86,71,94,82,95,85,79,74,68,84,88,63,66,93,76,65,41,81
zero,1143,3226,29,29,0,0,0,72.686,71.192,1,0.6502,unknown,regular,73,32,61,69,69,67,62,70,84,68,92,79,93,82,76,73,66,82,86,60,64,91,73,62,39,78
low,1144,3226,30,30,12,1,1,67.793,66.385,0,-0.4788,decliner,regular,67,24,57,63,65,63,59,66,80,65,88,76,89,78,69,68,59,74,79,54,60,87,67,57,38,74
medium,1145,3226,28,28,26,6,5,74.893,73.5,0,0.8619,unknown,sharpie,75,33,59,67,68,66,65,72,86,71,94,82,95,85,83,80,74,88,88,62,63,93,75,64,42,81
great,1146,3226,29,29,35,15,15,76.111,74.192,0,1.6509,unknown,genetic_freak,75,33,73,79,79,78,65,72,86,71,94,82,95,85,74,71,64,80,88,62,75,93,75,64,35,81
starter,1147,3226,28,28,34,2,4,70.44,68.923,1,0.4231,unknown,regular,71,30,58,68,67,64,60,67,81,66,89,77,90,80,74,71,64,80,84,58,61,89,71,60,36,76
bench,1148,3226,30,30,8,0,0,74.238,72.731,0,0.0,unknown,regular,74,33,62,74,71,69,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,41,80
zero,1149,3226,29,29,0,0,0,73.698,72.115,0,1.1004,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,81,94,84,76,74,67,82,86,61,65,92,74,63,38,80
low,1150,3226,29,29,12,1,1,74.196,72.654,1,1.2699,unknown,regular,74,33,62,74,71,69,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,40,80
medium,1151,3226,29,29,26,6,5,82.808,81.0,1,3.2617,unknown,regular,82,47,76,81,81,80,74,82,91,79,97,88,98,90,85,84,77,90,93,72,78,96,83,74,41,87
great,1152,3226,30,30,35,15,15,75.557,74.038,0,0.0,unknown,regular,76,34,63,76,71,69,65,72,86,71,94,82,95,85,78,80,68,85,89,63,66,93,76,65,42,81
starter,1153,3226,29,29,34,2,4,73.882,72.192,2,1.2219,unknown,regular,74,32,62,72,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,93,74,63,36,80
bench,1154,3226,29,29,8,0,0,69.788,68.308,0,0.2423,unknown,regular,69,26,59,66,67,65,60,68,82,66,90,77,91,80,71,70,62,77,82,56,62,89,69,58,38,76
zero,1155,3226,28,28,0,0,0,72.803,71.308,0,0.4245,unknown,regular,73,31,61,68,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,63,39,79
low,1156,3226,30,30,12,1,1,74.176,72.769,0,0.0,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,1157,3226,29,29,26,6,5,73.756,72.038,5,1.2184,unknown,regular,74,31,62,70,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,93,74,63,35,80
great,1158,3226,30,30,35,15,15,74.945,73.308,0,0.0,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,38,81
starter,1159,3226,29,29,34,2,4,73.346,71.808,1,1.0146,regular,regular,73,32,62,69,70,68,63,71,85,69,93,80,94,83,76,74,66,82,86,60,65,92,73,63,39,79
bench,1160,3226,29,29,8,0,0,67.686,66.269,0,-0.548,decliner,regular,68,26,56,62,64,62,58,65,79,64,87,75,88,78,70,67,61,76,80,55,59,86,69,58,36,74
zero,1161,3226,29,29,0,0,0,72.756,71.346,0,0.3269,unknown,regular,73,30,61,69,70,67,63,70,84,69,92,80,93,83,75,73,65,81,85,60,64,92,73,62,42,79
low,1162,3226,30,30,12,1,1,69.968,68.5,-5,-0.7144,early_peak,regular,71,30,58,65,66,64,60,67,80,66,88,77,89,79,74,70,64,80,84,58,61,87,71,60,36,76
medium,1163,3226,28,28,26,6,5,84.788,82.962,1,3.7252,unknown,regular,85,57,77,82,82,81,78,83,93,82,98,90,98,92,86,85,79,91,94,76,79,97,85,77,41,89
great,1164,3226,29,29,35,15,15,76.934,75.231,1,2.3515,unknown,regular,76,34,63,76,77,76,65,78,90,71,95,82,95,85,79,80,69,84,89,63,73,94,76,65,40,81
starter,1165,3226,30,30,34,2,4,74.176,72.769,0,0.0,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
bench,1166,3226,28,28,8,0,0,70.816,69.269,1,0.4846,unknown,regular,71,30,59,68,68,65,60,68,82,66,90,77,91,80,74,71,64,80,84,58,62,90,71,60,36,76
zero,1167,3226,30,30,0,0,0,67.365,65.923,0,0.0,unknown,regular,68,26,55,66,64,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,35,73
low,1168,3226,28,28,12,1,1,74.873,73.192,2,1.6424,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,85,77,74,68,83,88,62,66,93,75,64,37,81
medium,1169,3226,29,29,26,6,5,75.408,73.731,1,2.1989,unknown,regular,75,34,63,76,71,69,65,72,86,71,94,82,95,85,78,80,68,84,88,63,66,93,75,65,38,81
great,1170,3226,28,28,35,15,15,79.615,77.654,10,2.9041,unknown,jokester,76,35,71,77,78,76,73,79,91,78,95,87,96,89,79,81,69,85,89,70,74,95,82,72,36,86
starter,1171,3226,29,29,34,2,4,75.208,73.462,1,2.0138,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,62,66,93,75,64,36,81
bench,1172,3226,30,30,8,0,0,73.626,71.962,0,0.0,unknown,regular,74,31,62,69,70,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,36,80
