NAME,REGISTERED POSITION,HEIGHT,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,AGE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ID,CLUB TEAM,Market Value,Salary,Contract Years Remaining,Yearly Wage Raise
De Martino,5,181,60,64,79,83,75,73,68,70,73,65,70,70,68,68,57,78,56,58,57,68,77,70,65,63,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,2723,Udinese,7627780,1575000,4,0.008
G. Siqueira,8,184,67,41,68,73,81,75,68,76,81,73,68,66,69,68,64,76,65,66,64,63,75,79,73,65,50,65,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,4,4,2724,Udinese,8065641,1891000,3,0.038
D'Agostino,9,182,75,55,72,76,75,76,73,78,83,80,84,80,88,82,73,78,72,81,87,70,76,84,78,70,50,65,6,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,24,5,4,2725,Udinese,19035273,8788000,5,0.033
Barreto,12,171,77,38,64,80,81,83,76,80,80,82,72,68,70,72,78,78,76,62,65,65,74,80,80,66,50,65,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,21,4,4,2726,Udinese,12320779,2810000,3,0.016
Bucchi,12,186,79,36,80,82,82,80,83,78,74,78,72,68,70,66,75,76,78,62,60,80,81,74,82,69,50,68,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,29,5,5,2727,Napoli,5835000,4431000,4,0.018
Choutous ,12,177,75,58,77,78,83,80,73,82,82,80,74,71,72,69,67,79,69,64,61,70,73,83,78,71,50,68,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,2728,Inter,6670198,3197000,2,0.046
Claudio Vargas,7,186,64,54,72,73,77,70,65,72,67,73,65,67,68,72,54,76,56,60,62,67,75,68,65,66,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,5,5,2729,Udinese,5240462,1526000,2,0.033
Roman Eremenko,9,180,66,42,72,75,76,80,68,76,77,75,75,70,74,72,63,72,62,70,72,65,67,76,73,64,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,5,5,2730,Siena,9371314,2189000,2,0.044
Ceravolo,12,180,73,33,75,72,74,74,71,71,70,71,72,70,70,71,70,74,70,64,67,74,73,73,75,67,50,66,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,4,4,2731,Reggina,6264175,1474000,3,0.018
Postma,0,201,30,77,91,58,65,58,83,60,41,39,45,50,51,75,38,85,39,39,38,43,69,40,50,74,85,67,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,30,4,4,2732,ADO Den Haag,2427618,2066000,5,0.021
Martha,3,185,50,70,82,80,74,73,70,70,67,68,67,64,69,69,51,75,54,53,56,76,77,66,54,70,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,5,4,2733,ADO Den Haag,4534291,1737000,4,0.044
Saavedra,3,190,50,70,85,77,71,66,71,68,69,72,60,65,60,66,53,76,52,46,44,78,75,63,68,70,50,62,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,4,4,2734,ADO Den Haag,4431356,1493000,4,0.02
Vreven,4,180,64,68,85,84,75,70,76,72,71,76,68,76,70,74,54,80,60,47,53,76,80,68,70,75,50,70,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,33,5,5,2735,ADO Den Haag,1127042,3331000,1,0.006
Loumpoutis,4,179,68,66,72,80,77,75,67,74,73,74,72,75,79,70,63,77,62,75,77,68,75,78,70,69,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,A,27,4,4,2736,ADO Den Haag,4398747,2269000,2,0.014
Kolk,7,180,69,36,75,80,77,76,70,72,74,73,66,65,68,66,68,74,69,52,62,69,73,72,72,69,50,59,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,2737,ADO Den Haag,3724132,1558000,5,0.016
Bodde,7,179,63,65,78,79,74,74,70,72,73,69,74,66,80,70,65,75,60,75,77,65,74,75,63,68,50,70,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,24,5,5,2738,ADO Den Haag,5790099,2214000,2,0.045
Delorge,8,178,72,63,72,81,77,76,75,73,74,73,72,68,71,70,66,76,63,61,64,67,75,73,67,69,50,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,5,5,2739,ADO Den Haag,3622810,2310000,5,0.018
Tininho,8,182,74,58,82,74,75,70,68,66,76,65,80,76,76,78,70,87,72,70,78,70,65,80,73,68,50,74,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,29,4,4,2740,ADO Den Haag,4894500,3091000,2,0.047
Håkansson,12,175,76,43,72,79,80,83,82,80,74,78,69,72,67,66,80,76,78,74,70,77,74,76,81,75,50,68,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,2741,ADO Den Haag,7097955,3173000,3,0.025
Mols,12,177,81,46,80,84,78,77,82,74,77,76,77,73,76,70,82,80,81,63,64,75,74,82,85,72,50,83,6,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,35,5,5,2742,ADO Den Haag,830392,4991000,1,0.047
Wagenaar,0,187,30,74,86,62,64,66,81,62,46,44,49,50,54,65,37,81,40,40,39,43,75,47,57,70,79,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,4,4,2743,ADO Den Haag,4168132,934000,2,0.039
Zwinkels,0,186,30,70,80,60,65,66,81,66,49,50,50,49,55,59,40,77,43,42,40,45,77,50,62,67,76,65,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,4,4,2744,ADO Den Haag,2352081,756000,2,0.037
Kum,3,182,45,69,80,76,72,70,70,69,65,60,66,65,68,67,54,76,55,51,50,74,74,66,56,66,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,5,5,2745,ADO Den Haag,5269841,1338000,5,0.036
El Moussaoui,3,178,48,68,80,75,74,72,71,71,64,65,64,63,66,65,55,75,58,55,55,72,76,64,55,65,50,60,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,2746,ADO Den Haag,6023655,1404000,5,0.034
Rijaard,4,182,62,64,81,81,77,74,66,71,70,74,65,67,66,65,55,75,60,52,58,65,70,66,60,63,50,60,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,29,5,5,2747,ADO Den Haag,2502000,1800000,2,0.0
Bakkati,4,172,71,66,70,83,75,81,76,82,72,77,70,68,68,75,68,83,64,63,77,70,78,76,73,70,50,67,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,5,5,2748,ADO Den Haag,8067538,3225000,4,0.015
Riedewald,4,183,60,62,70,77,76,73,65,72,69,70,68,66,65,66,55,74,60,55,65,65,73,70,63,65,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,4,4,2749,ADO Den Haag,6187063,1217000,3,0.002
Rankovic,7,173,68,68,80,85,73,77,72,76,71,71,70,69,70,72,66,73,66,50,50,68,75,73,60,74,50,72,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,28,5,5,2750,ADO Den Haag,3594205,2302000,2,0.043
Schwiebbe,7,180,62,60,72,77,74,74,72,73,74,72,73,70,73,70,57,76,58,60,64,63,72,72,64,65,50,66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,4,4,2751,ADO Den Haag,6817533,1511000,2,0.005
Verhoek,10,188,69,37,80,75,76,70,69,72,75,72,66,64,67,66,68,76,69,60,63,62,74,76,72,59,50,67,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,2752,ADO Den Haag,6702953,1895000,5,0.003
Elia,10,176,70,26,62,75,77,79,73,79,76,75,68,66,73,73,72,76,70,64,63,67,75,77,76,65,50,65,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,19,6,6,2753,ADO Den Haag,9602649,2059000,2,0.039
Den Ouden,12,194,78,36,89,77,73,69,75,70,76,72,73,67,69,65,75,80,75,65,54,81,70,80,76,73,50,72,5,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,30,5,5,2754,Willem II,3167098,3208000,2,0.031
Stam,3,191,67,93,94,85,84,73,82,67,74,72,73,72,73,73,63,90,63,73,62,83,89,75,66,76,50,82,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,C,34,5,5,2755,Ajax,5754182,19245000,1,0.033
Ogararu,4,178,58,67,75,83,77,77,74,76,72,74,69,67,70,73,54,76,60,54,63,70,80,72,65,65,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,26,5,5,2756,Ajax,4475449,2429000,3,0.013
Emanuelson,4,176,71,60,72,84,83,82,72,85,78,78,75,73,79,73,63,79,64,75,75,70,79,76,75,68,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,20,4,4,2757,Ajax,17240256,4820000,5,0.047
Roger,9,180,77,55,76,78,78,76,72,73,81,74,76,73,82,76,75,82,80,76,80,69,70,84,74,76,50,73,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,29,4,4,2758,Ajax,7455000,5090000,4,0.067
Rosales,11,173,76,45,76,84,87,86,76,90,88,87,79,74,83,83,76,77,74,79,84,73,75,88,86,70,50,68,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,25,5,5,2759,Ajax,33217808,15701000,3,0.064
Huntelaar,12,186,85,40,84,80,76,75,80,75,71,72,73,68,65,67,86,80,85,70,65,85,77,82,84,69,50,77,6,6,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,23,5,5,2760,Ajax,15926034,5273000,2,0.025
Gentenaar,0,180,30,83,79,60,68,69,88,72,45,56,55,54,60,60,45,78,50,37,40,45,75,53,61,70,83,71,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,31,3,3,2761,Ajax,1762723,2027000,2,0.001
Vermeer,0,182,30,72,78,56,67,68,82,72,47,50,46,51,50,58,37,77,40,36,35,40,80,50,61,66,75,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,4,4,2762,Ajax,3412859,805000,4,0.044
Lindenbergh,5,180,60,73,75,82,76,80,77,74,75,72,74,74,75,72,69,80,72,59,60,66,73,75,71,62,50,76,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,A,32,4,4,2763,Ajax,1764581,2558000,1,0.039
Gabri,7,175,71,71,71,81,76,77,68,79,78,73,81,79,81,78,75,74,70,71,72,65,72,81,66,71,50,72,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,27,5,5,2764,Ajax,6455512,3409000,5,0.02
Manucharyan,11,176,68,41,62,70,75,79,66,80,78,74,76,67,75,68,68,73,64,69,75,62,71,80,65,63,50,68,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,4,4,2765,Ajax,9970062,1939000,4,0.015
Mitea,11,172,73,43,67,76,92,88,78,94,91,91,70,71,74,72,73,76,70,64,65,75,76,85,88,63,50,70,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,B,21,5,5,2766,Ajax,46697772,10776000,5,0.048
Krohn Dehli,10,170,71,42,70,78,81,82,72,82,80,78,70,66,77,76,74,77,71,59,68,65,74,78,77,69,50,65,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,7,7,2767,Ajax,9355926,2980000,5,0.003
De Mul,10,180,69,45,69,73,78,84,70,82,83,83,69,70,76,72,66,81,65,66,65,64,75,77,83,63,50,63,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,20,4,5,2768,Ajax,14543525,2936000,3,0.013
Vertonghen,3,189,55,68,78,75,72,69,68,67,66,65,66,63,70,75,63,87,66,69,60,72,75,69,60,65,50,65,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,7,7,2769,Ajax,8341649,2127000,2,0.04
Opdam,3,187,63,78,85,84,70,66,69,68,74,78,69,75,74,80,59,83,62,58,63,75,74,68,73,78,50,81,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,A,30,4,4,2770,AZ,4815662,3452000,3,0.017
Gudjonsson,8,175,68,60,80,79,73,69,70,71,72,70,75,76,75,79,64,86,70,80,85,60,68,80,64,65,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,2771,AZ,6474310,3173000,3,0.0
Cziommer,7,178,73,46,66,74,76,80,70,77,81,74,77,71,75,70,76,81,66,70,70,60,69,82,72,66,50,67,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,2772,AZ,6053416,2324000,4,0.033
Schaars,8,177,60,68,74,81,75,74,67,75,67,70,74,70,76,69,60,73,60,60,63,67,77,74,65,70,50,68,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,2773,AZ,6136514,1675000,5,0.042
Meerdink,10,181,79,49,78,83,78,72,78,73,76,72,73,72,71,72,76,80,80,60,63,70,72,76,80,75,50,75,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,30,5,5,2774,AZ,3887355,3431000,3,0.041
Arveladze,10,181,84,37,78,78,88,88,78,83,80,78,68,73,73,70,83,80,84,66,60,74,78,80,80,68,50,75,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,33,5,5,2775,AZ,2912652,7953000,2,0.007
Dembele,12,185,70,30,78,73,81,78,72,77,72,75,67,64,65,62,69,76,73,63,55,75,79,73,76,63,50,61,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,4,4,2776,AZ,8604735,2161000,3,0.041
Sinouh,0,182,30,80,83,65,65,70,87,68,49,53,55,48,61,69,42,79,40,42,45,41,77,56,52,70,78,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,31,4,4,2777,AZ,1242521,1643000,1,0.014
Bulters,0,189,30,71,83,57,62,63,78,61,48,45,53,50,59,65,41,78,40,40,42,45,72,47,60,64,76,63,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,4,4,2778,AZ,3257357,804000,5,0.012
Luirink,3,189,45,73,83,82,69,76,72,75,66,63,68,63,69,65,55,77,60,55,50,66,78,68,55,69,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,5,5,2779,AZ,6043218,1710000,4,0.041
Steinsson,4,189,65,66,74,80,75,74,71,71,72,70,68,66,73,70,60,75,60,63,66,70,74,74,63,67,50,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,5,5,2780,AZ,4480250,1933000,5,0.029
De Zeeuw,5,174,62,69,73,80,77,76,75,73,72,73,72,70,72,71,64,76,63,61,60,65,75,73,65,66,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,5,5,2781,AZ,5912223,2066000,5,0.016
Vormer,5,175,59,63,65,77,75,75,72,75,71,71,70,65,70,66,58,72,57,58,60,65,73,73,63,60,50,59,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,2782,AZ,7448823,1442000,3,0.006
Mendes Da Silva,7,186,70,70,81,86,82,75,72,73,80,71,71,75,71,74,65,80,67,53,55,70,81,82,66,67,50,83,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,24,5,5,2783,AZ,10499380,3486000,5,0.019
Martens,7,176,71,50,67,78,75,78,67,77,81,72,78,67,78,71,75,73,66,54,63,67,77,84,70,65,50,67,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,4,4,2784,AZ,8722897,2572000,2,0.034
Luijckx,3,191,45,71,84,74,72,68,67,68,66,63,66,64,67,73,53,77,55,53,55,75,72,65,58,65,50,66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,2785,AZ,6637478,1421000,4,0.037
Molhoek,8,186,66,62,82,80,75,74,72,74,73,70,73,70,70,66,63,75,58,55,60,68,75,72,68,68,50,65,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,6,5,2786,AZ,4309288,1925000,2,0.046
Jenner,10,187,74,44,82,80,81,75,70,71,82,78,70,72,76,76,71,84,72,60,68,66,73,80,78,66,50,69,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,2787,AZ,11610861,4207000,2,0.005
Koevermans,12,182,77,36,81,78,77,74,81,74,73,76,69,68,61,63,78,82,80,68,65,81,74,75,83,76,50,70,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,5,5,2788,AZ,5902789,3063000,5,0.013
Lens,12,183,70,37,75,78,77,75,73,74,71,74,68,63,66,70,69,77,70,60,65,65,73,74,75,66,50,65,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,2789,AZ,7824016,1703000,2,0.024
Zwarthoed,0,188,30,74,75,57,67,71,85,70,39,50,43,41,50,57,36,74,35,36,40,43,84,47,64,67,74,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,4,4,2790,SBV Excelsior,2587871,757000,3,0.055
Van Nieuwstadt,2,186,50,74,80,77,72,70,66,69,66,70,66,68,74,73,53,74,50,53,65,70,73,64,62,68,50,68,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,2791,SBV Excelsior,4093667,1992000,5,0.043
De Haan,3,191,50,75,85,73,67,65,69,64,65,58,69,68,63,72,50,80,54,55,52,77,72,66,55,74,50,70,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,34,5,5,2792,SBV Excelsior,516079,1734000,2,0.042
Jansen,3,180,55,70,74,80,74,73,71,72,73,74,65,70,72,73,64,76,67,70,74,70,74,76,72,68,50,67,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,5,5,2793,SBV Excelsior,3371251,1711000,2,0.029
Piqué,4,170,66,59,73,81,82,77,68,78,72,76,65,66,66,68,57,76,63,60,63,65,74,71,65,66,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,4,4,2794,SBV Excelsior,4009715,1867000,2,0.008
van Dieren,5,179,60,66,79,78,74,76,70,74,67,70,61,64,62,68,50,80,61,57,55,71,70,65,61,73,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,2795,SBV Excelsior,3932793,1743000,3,0.019
Guijo Velasco,7,178,67,44,74,80,77,76,65,72,76,75,69,65,67,69,60,72,56,57,65,63,75,75,67,66,50,61,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,6,6,2796,SBV Excelsior,5648084,1923000,4,0.019
Bruins,9,179,63,60,69,82,78,77,73,78,75,72,74,69,73,70,63,76,62,68,66,63,76,75,66,62,50,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,5,5,2797,SBV Excelsior,10473555,2537000,2,0.049
Slory,10,172,74,38,63,80,84,83,74,82,77,80,66,62,67,64,70,73,72,60,64,65,80,74,75,65,50,63,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,5,5,2798,SBV Excelsior,7709839,3279000,4,0.032
Steur,10,187,67,29,64,80,79,75,74,78,75,78,75,68,67,66,65,68,72,50,63,66,75,78,82,63,50,64,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,2799,SBV Excelsior,7496906,2239000,4,0.028
Braber,9,193,68,50,75,75,76,74,72,75,75,73,74,68,74,72,72,78,72,60,65,75,74,77,77,67,50,65,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,7,7,2800,SBV Excelsior,6861207,2445000,2,0.009
van Dijk,0,189,30,70,80,57,65,65,80,64,45,44,48,46,50,57,37,77,41,40,43,45,75,52,63,65,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,4,4,2801,SBV Excelsior,2748798,609000,3,0.015
Graafland,0,190,30,74,78,59,66,64,78,67,46,50,46,40,50,63,35,72,37,41,41,44,80,50,56,68,78,62,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,4,4,2802,SBV Excelsior,1567818,783000,3,0.001
van Nieuwenhui.,0,185,30,72,80,56,63,65,80,65,46,45,43,48,52,68,36,78,37,42,38,43,74,46,50,65,74,62,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,28,4,4,2803,SBV Excelsior,1190620,650000,3,0.002
Bandjar,4,175,61,64,73,81,80,75,67,76,72,74,67,65,69,68,56,76,61,56,64,65,78,70,61,65,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,2804,SBV Excelsior,6234856,1753000,4,0.044
Zijm,4,180,64,66,72,82,74,72,75,72,70,70,72,68,69,67,60,77,62,62,58,73,73,70,63,73,50,75,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,28,5,5,2805,SBV Excelsior,2909519,1848000,3,0.028
Buikema,5,184,67,60,79,82,77,77,70,74,73,70,71,69,67,71,63,80,65,60,65,73,73,72,67,76,50,77,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,30,5,5,2806,SBV Excelsior,2703510,2754000,2,0.033
Hertog,7,174,62,65,78,80,82,75,74,70,73,75,80,72,74,69,65,76,62,70,76,67,72,75,60,67,50,76,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,31,5,5,2807,SBV Excelsior,2246477,2249000,2,0.038
Hofman,10,180,67,35,75,72,74,72,73,73,70,69,66,65,64,65,68,78,68,64,58,73,75,72,73,65,50,59,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,2808,SBV Excelsior,6023655,1338000,2,0.003
Rothman,10,180,70,30,69,73,80,77,70,75,79,76,65,62,68,68,66,73,66,63,60,60,75,76,74,63,50,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,5,5,2809,SBV Excelsior,5236873,1481000,3,0.018
Dijkhuizen,12,198,75,31,82,73,69,68,77,66,68,65,69,65,60,70,73,80,76,64,55,78,71,72,75,75,50,67,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,34,5,5,2810,SBV Excelsior,449777,1735000,1,0.009
Voskamp,12,185,68,38,74,74,74,73,71,72,71,70,65,66,65,66,69,75,70,63,58,68,75,74,74,65,50,60,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,2811,SBV Excelsior,4225409,1477000,4,0.024
Vlaar,3,191,58,76,82,79,76,75,73,73,69,71,70,66,68,67,60,83,64,74,65,74,81,72,67,65,50,70,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,5,5,2812,Feyenoord,10701267,3139000,2,0.041
Bahia,3,179,58,75,82,80,73,70,73,71,63,65,60,64,65,66,61,77,60,60,50,81,80,67,60,62,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,2813,Feyenoord,7637862,2686000,3,0.011
Greene,4,178,65,77,80,85,81,76,78,74,66,76,66,74,60,72,53,73,56,50,51,72,80,67,66,68,50,69,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,4,4,2814,Feyenoord,8018644,3368000,5,0.008
Drenthe,4,167,60,66,76,77,80,78,69,77,69,69,67,66,70,69,54,76,57,57,63,72,78,72,60,65,50,71,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,8,8,2815,Feyenoord,8749886,1819000,3,0.043
