overall,id,player_name,position_name,registered_position,age,nationality,height,weight,club_id,attack,defense,balance,stamina,top_speed,acceleration,technique,mentality,team_work,consistency
77,1993,Le Pen,Unknown,10,32,France,175,63,116,75,40,69,77,80,74,83,65,65,6
77,1995,Abriel,Unknown,7,27,France,176,69,116,73,45,70,82,80,80,77,70,73,5
77,1998,Kieran Gibbs,Unknown,4,17,England,178,64,66,67,60,77,80,78,76,68,67,65,4
77,1999,Genton,Unknown,3,26,France,188,72,116,49,74,80,80,73,72,67,70,70,4
77,2002,Jallet,Unknown,4,22,France,178,65,116,59,65,78,82,78,73,74,71,74,4
77,2005,Pedron,Unknown,9,35,France,177,71,116,76,42,83,79,80,77,76,65,63,4
77,2006,Rachmane Barry,Unknown,10,20,Senegal,180,75,116,73,37,73,75,84,78,75,63,67,5
77,2008,Rémy Riou,Unknown,0,19,France,191,81,116,30,71,77,58,65,63,48,66,62,3
77,2016,Hartock,Unknown,0,19,France,189,83,29,30,70,78,58,68,72,45,60,60,4
77,2031,Cana,Unknown,5,23,Albania,186,77,64,63,69,77,83,77,76,74,67,71,5
77,2044,Sennaoui,Unknown,0,20,Algeria,190,86,64,30,72,79,56,64,67,56,66,64,3
77,2051,Bernardi,Unknown,5,29,Argentina,171,68,31,60,73,83,86,70,72,77,76,83,5
77,2059,Licata,Unknown,9,22,France,178,76,31,73,39,73,75,76,78,80,65,67,5
77,2076,Sorin,Unknown,0,25,France,189,82,133,30,80,78,56,66,66,46,73,63,5
77,2078,Lecluse,Unknown,3,34,France,185,83,133,49,72,83,73,70,68,66,69,72,4
77,2087,Dosunmu,Unknown,12,26,Nigeria,178,72,133,76,33,81,76,80,80,76,67,65,4
77,2092,Guillon,Unknown,3,24,France,186,80,60,58,77,80,78,79,72,75,74,72,5
77,2102,Savinaud,Unknown,8,30,France,183,73,60,69,70,78,82,80,76,69,80,76,6
77,2109,Abardonado,Unknown,3,28,France,183,78,108,46,77,81,75,70,68,68,75,76,5
77,2114,Balmont,Unknown,7,26,France,170,64,108,73,63,70,86,74,77,73,65,75,6
77,2115,Rool,Unknown,8,31,France,176,72,108,71,62,72,85,80,76,74,72,62,5
77,2125,Scotto,Unknown,4,28,France,177,65,108,63,59,75,88,75,74,72,69,70,5
77,2136,Paulo César,Unknown,4,30,Brazil,176,75,36,75,61,70,84,80,75,80,72,72,4
77,2163,C. T. Ndiaye,Unknown,0,21,Senegal,191,80,101,30,73,80,60,68,66,48,62,63,4
77,2166,Marveaux,Unknown,4,20,France,172,64,101,71,45,69,80,83,80,75,67,69,4
77,2169,Sow,Unknown,12,20,France,180,69,101,69,40,80,79,77,76,75,68,65,3
77,2180,Landrin,Unknown,8,29,France,178,68,43,74,64,71,86,73,74,80,73,80,5
77,2197,Moulin,Unknown,0,20,France,183,77,43,30,72,79,56,66,68,54,65,67,4
77,2198,Mermillod,Unknown,0,19,France,186,76,102,30,73,72,63,73,74,50,66,65,4
77,2201,Henin,Unknown,3,28,France,186,78,117,50,77,80,76,71,69,69,76,77,5
77,2204,Ducourtioux,Unknown,4,28,France,177,71,117,72,64,72,81,78,77,74,72,72,4
77,2207,Stephane Noro,Unknown,9,26,France,174,69,117,74,55,73,80,76,75,76,63,65,4
77,2208,Mokaké,Unknown,11,24,Cameroon,168,64,117,72,40,69,80,80,82,75,66,66,4
77,2210,Boutabout,Unknown,12,28,Algeria,184,75,117,76,38,80,79,76,73,74,69,72,4
77,2217,Jau,Unknown,8,28,France,186,76,117,70,59,79,82,74,76,78,70,60,5
77,2230,Birsa,Unknown,12,20,Slovenia,184,79,134,75,37,81,80,75,74,76,70,70,5
77,2234,Laquait,Unknown,0,29,France,184,78,130,30,75,77,57,62,64,40,68,69,4
77,2244,Deichelbohrer,Unknown,0,20,France,182,77,134,30,71,80,58,64,66,55,66,65,3
77,2245,Josse,Unknown,4,19,France,184,82,134,66,66,79,80,77,74,72,62,72,4
77,2246,Bühler,Unknown,4,21,Switzerland,187,72,134,64,67,78,81,76,75,75,65,71,4
77,2249,Genghini,Unknown,9,20,France,174,61,134,66,40,58,73,77,79,79,64,64,3
77,2253,Arribagé,Unknown,3,35,France,187,83,102,50,83,78,75,67,65,67,80,74,5
77,2270,Bergougnoux,Unknown,11,23,France,177,79,102,73,46,74,82,77,79,78,66,67,4
77,2273,Sanz,Unknown,3,29,France,183,80,106,49,73,79,76,72,68,66,68,69,4
77,2277,Matuidi,Unknown,5,19,France,175,70,106,68,60,77,74,74,72,81,68,70,4
77,2279,Dallet,Unknown,11,33,France,168,62,106,72,46,69,82,79,79,77,75,67,5
77,2284,Guillaume,Unknown,3,27,France,181,74,106,58,75,78,81,78,76,69,68,65,5
77,2292,Gigliotti,Unknown,12,21,France,177,72,106,72,40,70,84,80,78,80,64,60,4
77,2302,Doumeng,Unknown,5,25,France,168,62,115,74,57,73,78,80,79,80,62,69,4
77,2303,Bratu,Unknown,12,26,Romania,186,75,115,73,45,73,74,79,83,81,68,66,5
77,2304,Haddad,Unknown,9,21,France,180,78,115,70,50,75,79,78,77,70,67,63,3
77,2308,Coque,Unknown,0,24,France,179,76,115,30,75,77,60,65,67,55,71,65,4
77,2309,Liron,Unknown,3,28,France,183,76,115,50,76,78,80,73,70,66,72,75,4
77,2311,Rippert,Unknown,4,21,France,180,72,115,61,65,76,80,76,75,70,70,70,4
77,2321,Foglio,Unknown,4,31,Italy,178,75,22,67,64,74,83,76,76,74,71,74,5
77,2330,Corallo,Unknown,3,26,Italy,187,80,22,45,71,84,81,74,70,68,68,67,4
77,2340,Bellini,Unknown,4,26,Italy,178,75,114,65,67,74,83,78,74,74,71,75,5
77,2351,Centi,Unknown,5,30,Italy,179,78,114,74,46,72,82,80,78,79,76,74,4
77,2376,Cocco,Unknown,12,20,Italy,182,75,126,70,45,76,80,77,79,77,70,65,4
77,2380,Cesar,Unknown,3,27,Brazil,184,78,42,56,70,80,79,80,72,72,67,60,5
77,2384,Caserta,Unknown,7,28,Italy,180,71,42,72,69,74,85,76,76,76,75,75,5
77,2387,Mascara,Unknown,11,27,Italy,172,72,42,77,35,78,82,76,78,78,70,73,5
77,2392,Edusei,Unknown,7,30,Ghana,178,70,42,67,66,71,83,76,76,77,65,75,5
77,2403,Lanna,Unknown,4,30,Italy,178,72,87,62,78,70,83,75,77,72,73,86,5
77,2408,Cossato,Unknown,12,34,Italy,187,79,87,81,41,80,78,77,74,72,75,77,5
77,2418,Marchesetti,Unknown,8,23,Italy,186,73,87,72,55,74,73,80,83,72,66,62,5
77,2422,Marchese,Unknown,4,22,Italy,182,75,87,55,73,81,78,73,73,68,68,72,5
77,2431,Tosto,Unknown,4,32,Italy,184,76,65,68,64,74,83,77,74,77,72,76,5
77,2437,Pozzi,Unknown,12,20,Italy,184,75,65,72,30,72,73,80,78,77,62,58,4
77,2445,Eder,Unknown,12,19,Brazil,179,64,65,70,30,68,75,81,83,74,66,62,4
77,2474,Dacourt,Unknown,7,32,France,179,73,129,62,77,82,84,74,71,78,70,83,6
77,2496,Bonetto,Unknown,4,27,Italy,177,68,80,72,43,69,82,78,77,73,70,66,4
77,2507,Morrone,Unknown,7,28,Italy,179,72,81,70,67,75,87,76,75,75,74,82,5
77,2525,C. Coppola,Unknown,7,27,Italy,175,68,81,68,72,71,88,76,77,75,78,82,5
77,2526,Sullo,Unknown,9,35,Italy,182,77,24,75,52,75,76,75,73,81,78,81,6
77,2531,Caglioni,Unknown,0,23,Italy,189,83,24,30,76,78,58,66,66,46,62,66,4
77,2532,Olorunleke,Unknown,3,23,Nigeria,183,75,24,58,70,81,81,78,79,66,64,66,4
77,2546,Costacurta,Unknown,3,40,Italy,182,75,38,60,86,79,72,74,73,75,74,90,7
77,2569,Rinaudo,Unknown,3,23,Italy,191,78,95,59,72,82,80,74,72,68,69,74,4
77,2570,Cassani,Unknown,4,23,Italy,184,75,82,63,67,76,80,79,76,72,68,73,5
77,2575,Guana,Unknown,7,25,Italy,178,72,82,65,66,73,84,75,74,77,69,74,5
77,2579,Cardone,Unknown,3,32,Italy,183,76,99,56,80,76,80,76,70,70,73,75,5
77,2583,Bolaño,Unknown,5,29,Colombia,168,63,99,65,70,73,87,83,73,74,70,73,5
77,2588,De Lucia,Unknown,0,22,Italy,185,80,99,30,73,75,57,66,68,48,70,67,4
77,2589,Rossi,Unknown,3,19,Italy,188,78,99,52,73,79,77,72,71,68,66,65,4
77,2591,Contini,Unknown,3,26,Italy,182,76,99,63,73,79,82,75,70,72,65,73,5
77,2592,Ferronetti,Unknown,4,21,Italy,183,70,99,62,66,76,78,77,77,70,68,67,4
77,2605,Biondini,Unknown,7,23,Italy,178,67,126,65,69,70,84,74,73,78,69,72,4
77,2607,Modesto,Unknown,4,24,Italy,177,73,120,69,64,72,81,80,76,79,70,68,5
77,2615,Lanzaro,Unknown,4,24,Italy,183,79,120,60,72,81,82,75,73,68,68,67,5
77,2619,Carrobbio,Unknown,9,27,Italy,180,72,120,70,62,73,81,75,73,77,71,74,4
77,2634,Rosi,Unknown,4,19,Italy,180,70,79,67,52,72,78,81,78,76,67,69,4
77,2648,Palombo,Unknown,5,25,Italy,177,77,125,63,74,78,86,74,76,75,70,70,5
77,2658,G. Delvecchio,Unknown,7,28,Italy,174,78,125,66,66,71,81,75,73,78,66,71,5
77,2662,Foti,Unknown,12,18,Italy,192,75,125,74,33,78,78,75,72,80,69,68,4
77,2663,Quagliarella,Unknown,12,22,Italy,182,73,125,75,37,72,81,78,80,74,66,69,4
77,2668,Falsini,Unknown,4,31,Italy,175,70,42,72,63,69,87,80,77,73,69,74,5
77,2687,Doudou,Unknown,3,30,Senegal,187,80,83,47,73,83,81,72,73,65,63,65,4
77,2699,Gallo,Unknown,5,36,Italy,176,72,83,74,65,73,76,74,74,80,73,76,6
77,2705,Abbruscato,Unknown,12,25,Italy,181,79,83,76,36,76,83,78,82,76,67,72,4
77,2714,D. Zenoni,Unknown,7,29,Italy,185,74,18,65,70,80,85,80,73,75,74,78,5
77,2724,G. Siqueira,Unknown,8,20,Brazil,184,75,124,67,41,68,73,81,75,79,65,65,3
77,2733,Martha,Unknown,3,24,Netherlands,185,85,59,50,70,82,80,74,73,66,70,68,4
77,2734,Saavedra,Unknown,3,24,Spain,190,80,59,50,70,85,77,71,66,63,70,62,4
77,2744,Zwinkels,Unknown,0,23,Netherlands,186,80,59,30,70,80,60,65,66,50,67,65,3
77,2753,Elia,Unknown,10,19,Netherlands,176,70,59,70,26,62,75,77,79,77,65,65,3
77,2754,Den Ouden,Unknown,12,30,Netherlands,194,90,73,78,36,89,77,73,69,80,73,72,5
77,2762,Vermeer,Unknown,0,20,Netherlands,182,78,78,30,72,78,56,67,68,50,66,65,4
77,2779,Luirink,Unknown,3,23,Netherlands,189,81,29,45,73,83,82,69,76,68,69,69,4
77,2792,De Haan,Unknown,3,34,Netherlands,191,90,121,50,75,85,73,67,65,66,74,70,5
77,2794,Piqué,Unknown,4,26,Netherlands,170,70,121,66,59,73,81,82,77,71,66,68,4
77,2797,Bruins,Unknown,9,19,Netherlands,179,71,36,63,60,69,82,78,77,75,62,70,4
77,2802,Graafland,Unknown,0,27,Netherlands,190,76,138,30,74,78,59,66,64,50,68,62,4
77,2804,Bandjar,Unknown,4,22,Netherlands,175,70,70,61,64,73,81,80,75,70,65,68,4
77,2807,Hertog,Unknown,7,31,Netherlands,174,77,115,62,65,78,80,82,75,75,67,76,4
77,2824,Buijs,Unknown,8,24,Netherlands,180,78,15,71,63,75,85,77,74,75,73,80,6
77,2827,Vincken,Unknown,10,20,Netherlands,171,72,15,69,40,66,78,77,81,73,65,68,4
77,2839,Lindgren,Unknown,5,21,Sweden,180,69,135,72,60,69,84,75,74,78,68,74,5
77,2853,Luis Suárez,Unknown,12,19,Uruguay,181,81,135,73,37,77,80,77,76,75,66,66,4
77,2854,Dingsdag,Unknown,3,24,Netherlands,189,74,12,61,72,80,80,75,75,72,68,71,4
77,2870,Garcia-garcia,Unknown,10,23,Spain,182,78,12,72,40,69,76,75,78,79,66,60,4
77,2875,Wintjens,Unknown,0,23,Netherlands,200,74,12,30,75,78,61,65,66,48,60,69,4
77,2882,Daelemans,Unknown,4,28,Belgium,179,79,131,75,45,73,81,78,75,74,70,70,5
77,2888,Höcher,Unknown,10,22,Netherlands,180,72,131,72,50,71,79,78,77,75,63,66,4
77,2895,Bridji,Unknown,8,25,Netherlands,173,76,131,68,40,81,74,81,73,75,66,59,4
77,2897,Biseswar,Unknown,10,18,Netherlands,171,73,131,70,54,69,74,82,75,77,65,66,6
77,2904,Petö,Unknown,5,32,Hungary,183,77,136,66,67,81,81,74,74,73,68,72,4
77,2905,Slot,Unknown,7,28,Netherlands,184,76,136,71,54,75,77,72,72,80,67,72,6
77,2914,De Graaf,Unknown,5,26,Netherlands,183,74,136,74,60,75,81,78,78,82,66,71,5
77,2921,Rigters,Unknown,12,22,Netherlands,177,92,136,72,33,78,78,80,76,70,65,57,3
77,2935,Vanaudenaerde,Unknown,4,22,Belgium,179,78,124,62,68,78,82,76,75,72,70,74,5
77,2958,Bakens,Unknown,3,23,Netherlands,198,94,129,54,70,86,78,70,66,67,66,63,4
77,2961,Van Haaren,Unknown,4,34,Netherlands,180,73,129,59,70,77,80,75,73,68,75,75,5
77,2981,De Fauw,Unknown,4,25,Netherlands,175,75,137,64,64,76,81,76,75,73,69,73,5
77,2990,Voigt,Unknown,4,28,Germany,183,83,137,69,74,82,79,75,73,74,68,76,4
77,2999,Sonko,Unknown,10,26,Gambia,179,72,137,69,40,78,80,81,76,75,67,64,4
77,3028,Bakircioglu,Unknown,7,25,Sweden,180,71,127,74,50,73,80,79,80,75,70,70,4
77,3038,El Ahmadi,Unknown,8,21,Morocco,185,78,127,65,50,59,72,82,77,78,66,63,4
77,3063,Maachi,Unknown,10,21,Netherlands,185,73,17,72,43,74,80,80,80,77,66,70,4
77,3068,Sansoni,Unknown,3,28,France,187,87,16,50,72,82,80,73,69,67,70,64,4
77,3070,Van Der Schaaf,Unknown,5,27,Netherlands,186,77,16,62,68,79,85,75,74,72,70,78,5
77,3071,T. Janssen,Unknown,8,25,Netherlands,180,80,16,74,54,78,80,74,75,80,72,65,6
77,3077,Sprockel,Unknown,3,23,Netherlands,182,85,16,45,72,82,79,70,70,67,69,67,4
77,3083,Esajas,Unknown,8,21,Netherlands,170,65,16,67,55,63,77,81,76,75,63,63,3
77,3088,Novakovic,Unknown,0,23,Serbia and Montenegro,186,77,120,30,72,80,60,65,65,53,65,64,4
77,3093,Kargbo,Unknown,3,24,Sierra Leone,178,78,73,50,73,84,75,72,68,68,65,61,4
77,3096,Valencia,Unknown,4,24,Ecuador,175,68,73,66,54,62,85,80,84,77,69,62,3
77,3117,Iraola,Unknown,4,24,Spain,181,71,138,71,64,74,77,78,75,77,68,68,4
77,3118,Amorebieta,Unknown,4,21,Spain,190,77,138,58,71,85,80,79,70,68,66,63,4
77,3119,Gurpegi,Unknown,7,26,Spain,180,75,138,73,68,77,84,74,76,72,75,75,5
77,3124,F. Llorente,Unknown,12,21,Spain,193,88,138,75,32,84,76,73,70,79,68,64,3
77,3132,Urzaiz,Unknown,12,35,Spain,188,80,95,86,36,88,78,71,68,75,75,75,6
77,3154,Romero,Unknown,4,35,Spain,183,79,67,72,80,80,81,76,73,78,72,80,6
77,3163,Arzu,Unknown,5,25,Spain,184,78,67,67,78,74,83,75,70,80,72,78,5
77,3164,Miguel Ángel,Unknown,5,28,Spain,183,77,67,73,70,76,81,75,71,77,71,73,5
77,3166,Damia,Unknown,4,24,Spain,188,77,133,72,59,82,75,79,73,72,66,61,4
77,3169,Dani,Unknown,11,25,Spain,172,66,67,76,55,70,77,82,79,78,76,66,6
77,3171,Xisco,Unknown,12,26,Spain,179,65,67,78,42,73,80,82,78,73,69,68,5
77,3175,Ángel,Unknown,4,25,Spain,180,73,92,75,75,72,81,77,80,81,66,65,5
77,3189,Jesús Perera,Unknown,11,26,Spain,177,72,92,78,37,71,77,81,80,77,70,66,5
77,3220,Jarque,Unknown,3,23,Spain,188,76,105,50,75,82,76,71,70,66,67,73,5
77,3243,Paredes,Unknown,4,24,Spain,175,74,93,60,67,77,80,76,74,73,69,73,4
77,3246,Mario Cotelo,Unknown,8,31,Spain,181,78,93,71,65,76,83,77,75,69,75,72,5
77,3251,Tena,Unknown,3,30,Spain,187,78,93,53,77,83,79,69,65,70,70,72,5
77,3253,Cortés,Unknown,4,27,Spain,181,70,93,70,67,77,82,82,76,71,68,75,5
77,3255,Nacho,Unknown,8,26,Spain,175,70,93,70,43,73,78,79,77,76,70,66,5
77,3256,Sousa,Unknown,8,26,Spain,174,71,93,74,57,68,76,79,71,78,61,63,4
77,3262,Matellán,Unknown,3,29,Argentina,180,83,123,56,78,82,80,70,68,68,70,72,5
77,3271,Álvaro,Unknown,0,34,Spain,183,83,123,40,77,77,54,65,63,46,74,74,5
77,3272,Rubén Pérez,Unknown,0,26,Spain,185,82,123,42,77,80,57,59,57,42,66,68,4
77,3273,Llera,Unknown,3,27,Spain,193,87,123,56,75,84,77,68,67,67,64,68,4
77,3276,Óscar López,Unknown,4,26,Spain,178,70,123,66,66,69,81,81,76,74,64,67,4
77,3286,Iago Bouzón,Unknown,4,23,Spain,183,78,130,62,65,76,77,77,76,70,66,65,4
77,3292,Rosu,Unknown,9,31,Romania,175,71,130,71,55,71,83,80,74,78,70,69,5
77,3298,Póli,Unknown,4,29,Spain,183,75,130,71,68,77,79,80,75,71,69,72,5
77,3307,Tommasi,Unknown,7,32,Italy,180,78,75,69,70,80,86,76,74,75,74,85,6
77,3312,Reggi,Unknown,12,33,Argentina,186,85,75,77,32,84,81,73,70,74,70,72,5
77,3314,Alexis,Unknown,3,32,Spain,182,84,75,50,75,81,76,74,74,70,72,72,5
77,3321,Courtois,Unknown,8,28,France,171,71,75,67,63,64,82,82,72,80,61,62,5
77,3324,Juanma,Unknown,8,25,Spain,176,70,130,71,43,69,77,79,78,75,69,70,5
77,3331,Cuellar,Unknown,0,22,Spain,185,75,20,30,74,77,59,67,65,47,67,70,4
77,3332,Zé Castro,Unknown,3,23,Portugal,184,75,20,58,74,76,78,74,74,75,73,76,5
77,3334,Gabi,Unknown,9,23,Spain,179,75,20,72,63,72,82,75,77,75,68,64,5
77,3345,Pavon,Unknown,3,26,Spain,188,77,54,53,78,76,80,77,71,73,68,73,4
77,3348,De La Red,Unknown,7,21,Spain,186,82,54,68,67,79,80,75,75,80,65,67,4
77,3354,Varela,Unknown,4,27,Spain,181,75,69,74,66,75,81,81,76,77,63,76,5
77,3376,Raúl García,Unknown,9,20,Spain,183,80,97,73,62,77,80,74,73,78,65,73,5
77,3379,Delporte,Unknown,8,26,France,178,73,97,73,50,74,84,78,73,76,68,71,4
77,3385,Izquierdo,Unknown,4,26,Spain,176,70,97,70,70,75,80,81,76,71,70,73,5
77,3391,Romeo,Unknown,12,29,Argentina,177,72,97,83,35,71,75,75,72,74,77,67,5
77,3404,Garay,Unknown,3,20,Argentina,182,75,139,55,75,80,80,74,73,68,67,72,5
77,3409,Mora,Unknown,4,27,Spain,186,78,139,58,72,82,80,74,70,70,70,65,5
77,3411,Balboa,Unknown,8,21,Spain,182,76,139,70,46,74,77,80,78,75,66,66,3
77,3414,Juanjo,Unknown,12,21,Spain,183,80,139,70,35,79,80,75,74,74,64,65,4
77,3417,C. Portilla,Unknown,8,18,Spain,180,75,139,68,40,75,78,79,78,74,65,64,4
77,3418,F. Marqués,Unknown,8,21,Spain,177,70,20,67,55,72,78,81,80,76,66,67,4
77,3422,Juanito,Unknown,3,26,Spain,186,78,51,54,77,79,76,76,71,69,72,65,5
77,3433,Garitano,Unknown,5,31,Spain,175,70,51,71,63,74,82,77,75,75,76,77,5
77,3451,Cobeño,Unknown,0,24,Spain,189,82,47,30,69,81,61,66,67,49,66,65,3
77,3454,David Castedo,Unknown,4,32,Spain,165,65,47,72,70,71,84,81,81,75,74,75,5
77,3470,Curro Torres,Unknown,4,29,Spain,180,76,81,68,69,75,83,82,77,76,72,85,5
77,3471,Moretti,Unknown,4,25,Italy,185,80,102,63,76,79,78,76,74,73,70,78,5
77,3484,Arruabarrena,Unknown,4,31,Argentina,175,75,100,74,70,78,77,78,74,72,80,78,5
77,3491,Josemi,Unknown,4,26,Spain,182,82,100,62,78,81,80,79,70,70,75,69,5
77,3492,José Enrique,Unknown,4,20,Spain,184,76,100,66,62,75,80,78,76,74,65,65,4
77,3505,Óscar,Unknown,9,23,Spain,181,70,118,79,52,73,78,77,80,79,69,71,5
77,3522,Legear,Unknown,8,19,Belgium,176,70,6,70,40,69,73,78,76,80,68,65,4
77,3534,Tchite,Unknown,12,19,Cameroon,173,73,6,70,39,73,78,83,83,72,65,66,4
77,3538,Gvozdenovic,Unknown,4,28,Serbia and Montenegro,185,81,4,63,60,66,82,80,80,80,68,63,5
77,3539,Vermant,Unknown,7,33,Belgium,183,80,4,73,67,74,80,74,71,79,72,75,5
77,3542,Klukowski,Unknown,4,25,Canada,184,75,4,71,60,80,80,76,74,74,70,75,5
77,3554,Dreesen,Unknown,3,19,Belgium,190,82,4,50,71,80,80,72,70,68,74,71,4
77,3564,Grigar,Unknown,0,23,Czech Republic,193,83,141,30,72,83,56,62,60,48,66,66,4
77,3566,Drobny,Unknown,3,26,Czech Republic,192,81,141,50,80,83,75,73,72,68,69,65,5
77,3567,Homola,Unknown,3,26,Czech Republic,184,84,141,52,75,81,78,72,69,66,73,70,5
77,3574,Slepicka,Unknown,12,24,Czech Republic,181,80,141,76,43,78,81,76,74,77,67,72,4
77,3577,Silberbauer,Unknown,8,25,Denmark,183,71,50,74,61,72,81,80,76,75,70,72,5
77,3581,Fearrington,Unknown,4,20,Denmark,185,80,50,49,68,83,77,74,73,68,65,68,3
77,3594,Demichelis,Unknown,5,26,Argentina,184,78,5,62,80,88,83,72,74,74,74,73,5
77,3600,Ottl,Unknown,3,21,Germany,185,77,5,60,72,80,80,76,74,73,67,70,3
77,3616,Bulut,Unknown,4,31,Turkey,174,70,28,62,66,73,83,76,75,73,67,70,4
77,3618,Milos Maric,Unknown,5,24,Serbia and Montenegro,176,73,28,66,65,69,83,77,72,81,67,70,4
77,3632,Darlas,Unknown,4,23,Greece,182,76,32,64,60,75,80,76,75,70,71,69,4
77,3638,Tzorvas,Unknown,0,24,Greece,190,79,32,30,72,82,60,63,65,46,65,60,3
77,3648,Sanmartean,Unknown,9,26,Romania,176,70,32,75,43,74,72,72,74,84,73,70,4
77,3657,Piccolo,Unknown,3,23,Italy,187,83,41,62,72,82,83,80,73,73,72,66,4
77,3667,Guzman,Unknown,11,24,Paraguay,178,76,41,70,38,73,80,77,80,75,67,65,4
77,3673,Dorsin,Unknown,4,25,Sweden,185,83,86,63,71,80,82,74,68,71,72,71,5
77,3676,Storflor,Unknown,10,26,Norway,180,73,86,74,45,75,82,80,77,74,70,72,5
77,3703,Diego,Unknown,5,21,Brazil,186,89,70,65,65,84,82,74,73,75,70,67,4
77,3739,Rui Patrício,Unknown,0,18,Portugal,188,84,88,30,75,79,60,65,66,45,67,67,3
77,3791,Barsom,Unknown,5,29,Sweden,172,73,57,68,68,69,85,75,75,80,70,72,5
77,3797,Storm,Unknown,3,27,Sweden,190,87,57,48,73,85,78,69,69,65,70,70,3
77,3803,Batan,Unknown,4,21,Sweden,175,75,57,72,50,72,79,80,78,78,69,68,4
77,3809,Avci,Unknown,5,27,Turkey,182,77,104,68,75,70,81,78,75,81,78,71,5
77,3819,Kurtulus,Unknown,4,19,Turkey,184,79,104,61,65,76,80,78,78,75,65,67,4
77,3820,Baki Mercimek,Unknown,3,24,Turkey,184,78,104,60,73,80,81,76,72,74,70,70,4
77,3821,Mehmet Sedef,Unknown,4,19,Turkey,180,73,104,64,61,72,82,80,78,75,66,73,5
77,3822,Ali Tandogan,Unknown,4,28,Turkey,175,67,104,72,60,71,85,80,76,77,77,77,5
77,3826,Kenan Ozer,Unknown,8,19,Turkey,170,70,104,72,41,65,80,78,81,75,63,63,3
77,3831,Önder,Unknown,3,25,Belgium,186,79,96,61,70,79,84,77,69,74,70,73,4
77,3832,Marco Aurélio,Unknown,7,28,Turkey,178,75,96,65,69,72,84,80,72,80,70,77,5
77,3849,Sabri,Unknown,4,22,Turkey,170,63,30,71,75,70,82,83,80,75,64,71,5
77,3854,Ugur Uçar,Unknown,4,19,Turkey,180,70,30,57,70,74,80,79,77,75,70,69,5
77,3861,Hakan Sükür,Unknown,12,35,Turkey,191,81,116,82,36,86,73,74,70,80,63,78,6
77,3862,Hasan Kabze,Unknown,12,24,Turkey,185,74,30,77,35,80,78,77,75,77,71,74,6
77,3867,Zafer Sakar,Unknown,7,21,Turkey,170,65,30,64,56,70,78,76,79,80,65,67,4
77,3872,Eschenko,Unknown,4,22,Russia,170,69,85,66,63,66,82,81,81,74,66,67,4
77,3879,Mikhalik,Unknown,8,22,Ukraine,185,77,85,70,50,74,80,77,75,77,65,63,4
77,3889,Aliyev,Unknown,8,21,Ukraine,172,66,85,69,40,62,74,80,72,80,63,59,4
77,3891,Pareja,Unknown,3,22,Argentina,181,75,6,58,74,82,80,74,73,72,71,70,4
77,3894,Gago,Unknown,5,20,Argentina,178,65,53,68,72,70,82,75,78,82,70,78,7
77,3896,Nenad Kovacevic,Unknown,5,25,Serbia and Montenegro,176,79,109,62,71,80,83,75,74,74,72,75,7
77,3898,Aresti,Unknown,0,20,Italy,188,78,126,30,74,76,58,65,68,47,66,65,4
77,3911,Marcelo Sosa,Unknown,5,28,Uruguay,180,76,20,60,74,79,85,76,74,71,70,75,5
77,3925,Monreal,Unknown,4,20,Spain,178,72,97,63,66,73,80,76,75,74,69,73,5
77,3933,Lee Martin,Unknown,8,19,England,180,80,9,68,45,74,75,79,75,77,64,65,5
77,3940,Sapara,Unknown,7,22,Slovakia,176,67,86,66,64,73,83,75,75,76,67,72,5
77,3966,Legzdins,Unknown,0,19,England,190,80,58,32,73,78,63,62,64,49,70,65,4
77,3982,Whitehead,Unknown,7,24,England,180,79,76,67,65,73,82,75,76,77,72,77,5
77,3986,Murphy,Unknown,12,23,England,183,82,76,76,27,80,77,78,78,75,74,71,5
77,3993,McGovern,Unknown,0,22,Northern Ireland,188,89,46,30,70,78,56,64,67,46,66,63,4
77,3994,Hübschman,Unknown,3,25,Czech Republic,180,76,21,60,78,77,82,78,79,68,75,78,4
77,4003,Korzynietz,Unknown,4,26,Germany,174,71,113,70,63,71,83,81,80,77,73,74,5
77,4008,Böhme,Unknown,8,32,Germany,178,75,113,77,54,77,73,76,71,80,67,66,6
77,4012,Kucera,Unknown,3,32,Czech Republic,188,82,113,53,70,82,77,74,70,66,68,69,6
77,4014,Cupi,Unknown,3,30,Italy,176,68,128,65,70,72,83,82,80,74,73,77,5
77,4017,Rahimic,Unknown,5,30,Bosnia and Herzegovina,191,80,64,58,72,81,83,73,70,76,71,76,4
77,4031,Sergio Pinto,Unknown,4,25,Portugal,177,71,98,75,65,67,82,81,80,77,75,75,4
77,4032,Rösler ,Unknown,12,28,Germany,183,77,98,78,37,85,78,74,73,70,70,71,4
77,4039,Lehmann,Unknown,5,23,Germany,179,68,98,71,65,70,82,80,82,77,70,80,5
77,4049,Kamper,Unknown,8,23,Denmark,185,77,113,73,44,77,78,86,86,73,62,65,4
77,4056,Barbarez,Unknown,9,34,Bosnia and Herzegovina,188,82,25,85,60,84,72,73,72,83,81,84,6
77,4062,Schwegler,Unknown,5,19,Switzerland,179,68,25,68,72,73,84,79,78,72,75,79,4
77,4081,Brzenska,Unknown,3,21,Germany,196,87,66,43,71,85,81,70,68,60,55,60,4
77,4096,Daems,Unknown,8,27,Belgium,181,79,11,63,68,77,85,77,76,74,75,75,6
77,4099,Kirch,Unknown,8,23,Germany,183,70,11,68,55,79,80,80,77,80,67,65,4
